2017S008980    ,Eixample,la Sagrada Família,Cartagena / València                              ,Monday,October,Afternoon,1
2017S001269    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES                                ,Wednesday,February,Morning,1
2017S001854    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pau Claris                                ,Monday,March,Afternoon,3
2017S008142    ,Eixample,la Dreta de l'Eixample,Pau Claris / Diagonal                             ,Tuesday,October,Morning,1
2017S000166    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Roger de Llúria                     ,Sunday,January,Morning,1
2017S009813    ,Eixample,la Dreta de l'Eixample,Pau Claris / Provença                             ,Saturday,November,Morning,1
2017S000919    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA / València                              ,Friday,February,Morning,5
2017S001924    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Llúria                           ,Thursday,March,Morning,1
2017S009937    ,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia                                 ,Wednesday,November,Morning,1
2017S008723    ,Eixample,la Sagrada Família,Aragó / Castillejos                               ,Saturday,October,Night,1
2017S004650    ,Eixample,la Sagrada Família,València                                          ,Friday,May,Morning,1
2017S003230    ,Eixample,la Dreta de l'Eixample,Pau Claris                                        ,Friday,April,Morning,1
2017S007192    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Provença                        ,Saturday,August,Afternoon,1
2017S003300    ,Eixample,la Sagrada Família,Aragó / Padilla                                   ,Monday,April,Afternoon,2
2017S003544    ,Eixample,la Sagrada Família,València / Dos de Maig                            ,Thursday,April,Afternoon,1
2017S010495    ,Eixample,la Dreta de l'Eixample,Pau Claris / València                             ,Tuesday,December,Morning,1
2017S006796    ,Eixample,la Dreta de l'Eixample,València                                          ,Sunday,August,Morning,2
2017S010121    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Monday,December,Afternoon,1
2017S000454    ,Eixample,la Dreta de l'Eixample,PROVENÇA / Pau Claris                             ,Tuesday,January,Afternoon,1
2017S005849    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Wednesday,July,Morning,1
2017S000486    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Pg Gràcia                           ,Wednesday,January,Afternoon,1
2017S007963    ,Eixample,la Sagrada Família,Marina / Diagonal                                 ,Tuesday,September,Afternoon,1
2017S003058    ,Eixample,la Sagrada Família,Aragó / Padilla                                   ,Monday,April,Morning,1
2017S007350    ,Eixample,la Sagrada Família,Padilla / Aragó                                   ,Saturday,September,Morning,1
2017S007019    ,Eixample,la Dreta de l'Eixample,Balmes / Provença                                 ,Wednesday,August,Afternoon,1
2017S006692    ,Eixample,la Dreta de l'Eixample,Aragó / Catalunya                                 ,Wednesday,August,Afternoon,2
2017S007998    ,Eixample,la Sagrada Família,Cartagena / Provença                              ,Thursday,September,Morning,1
2017S003205    ,Eixample,la Sagrada Família,Provença / Cartagena                              ,Thursday,April,Afternoon,2
2017S010639    ,Eixample,la Dreta de l'Eixample,Gràcia / Provença                                 ,Sunday,December,Afternoon,1
2017S009682    ,Eixample,la Dreta de l'Eixample,Rosselló / Gràcia                                 ,Tuesday,November,Afternoon,1
2017S006410    ,Eixample,la Sagrada Família,Aragó / Padilla                                   ,Saturday,July,Afternoon,1
2017S001791    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Rbla Catalunya                            ,Saturday,March,Morning,1
2017S002555    ,Eixample,la Dreta de l'Eixample,MALLORCA / Balmes                                 ,Thursday,March,Afternoon,1
2017S001604    ,Eixample,la Sagrada Família,ARAGÓ / Lepant                                    ,Monday,February,Morning,1
2017S010524    ,Eixample,la Sagrada Família,València / Padilla                                ,Wednesday,December,Morning,1
2017S001401    ,Eixample,la Sagrada Família,PADILLA                                           ,Monday,February,Morning,2
2017S000796    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Gràcia                              ,Monday,January,Morning,1
2017S006713    ,Eixample,la Sagrada Família,Consell de Cent / Padilla                         ,Thursday,August,Night,1
2017S005822    ,Eixample,la Sagrada Família,Provença / Dos de Maig                            ,Monday,July,Morning,1
2017S001488    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,Thursday,February,Night,1
2017S000446    ,Eixample,la Dreta de l'Eixample,MALLORCA / Rbla Catalunya                         ,Tuesday,January,Morning,1
2017S002469    ,Eixample,la Dreta de l'Eixample,MALLORCA / Rbla Catalunya                         ,Tuesday,March,Morning,1
2017S008258    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Friday,October,Afternoon,1
2017S005905    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,July,Afternoon,1
2017S007070    ,Eixample,la Dreta de l'Eixample,Diagonal / Roger de Llúria                        ,Friday,August,Afternoon,1
2017S010140    ,Eixample,la Dreta de l'Eixample,Rosselló / Diagonal                               ,Tuesday,December,Morning,1
2017S007919    ,Eixample,la Dreta de l'Eixample,Diagonal / Pau Claris                             ,Sunday,September,Afternoon,2
2017S003223    ,Eixample,la Sagrada Família,Padilla / València                                ,Friday,April,Morning,1
2017S004775    ,Eixample,la Dreta de l'Eixample,Gràcia / Rosselló                                 ,Wednesday,May,Morning,0
2017S010019    ,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia                                 ,Thursday,November,Night,1
2017S000540    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Rbla Catalunya                         ,Friday,January,Afternoon,1
2017S007243    ,Eixample,la Dreta de l'Eixample,Roger de Llúria                                   ,Wednesday,August,Night,2
2017S004787    ,Eixample,la Dreta de l'Eixample,Pau Claris / Provença                             ,Wednesday,May,Afternoon,2
2017S006078    ,Eixample,la Sagrada Família,Consell de Cent / Cartagena                       ,Wednesday,July,Afternoon,1
2017S008964    ,Eixample,la Dreta de l'Eixample,Mallorca / Gràcia                                 ,Monday,October,Morning,1
2017S002330    ,Eixample,la Dreta de l'Eixample,DIPUTACIÓ / Pg Gràcia                             ,Thursday,March,Afternoon,1
2017S003241    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / València                        ,Saturday,April,Night,1
2017S006849    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / València                        ,Tuesday,August,Afternoon,1
2017S004810    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona / Diputació                             ,Wednesday,May,Afternoon,1
2017S002404    ,Eixample,l'Antiga Esquerra de l'Eixample,GV CORTS CATALANES                                ,Saturday,March,Morning,1
2017S000242    ,Eixample,l'Antiga Esquerra de l'Eixample,PL ESPANYA                                        ,Tuesday,January,Night,1
2017S006014    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Tuesday,July,Morning,2
2017S008533    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Aribau                                 ,Tuesday,October,Morning,1
2017S003764    ,Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados / València                         ,Thursday,April,Afternoon,1
2017S001742    ,Eixample,l'Antiga Esquerra de l'Eixample,BALMES                                            ,Friday,March,Morning,2
2017S004847    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,Friday,June,Morning,1
2017S007799    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Aribau                                 ,Wednesday,September,Afternoon,1
2017S010322    ,Eixample,l'Antiga Esquerra de l'Eixample,València                                          ,Wednesday,December,Afternoon,1
2017S007792    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Balmes                                 ,Wednesday,September,Afternoon,2
2017S004993    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Wednesday,June,Afternoon,1
2017S010280    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Tuesday,December,Morning,1
2017S008628    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diputació                                ,Thursday,October,Afternoon,1
2017S010044    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,December,Morning,1
2017S003018    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Aribau                                    ,Saturday,April,Afternoon,1
2017S005266    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Aribau                          ,Friday,June,Morning,1
2017S004541    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Balmes                                    ,Monday,May,Afternoon,1
2017S003529    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Balmes                                    ,Thursday,April,Afternoon,1
2017S008235    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Thursday,October,Night,1
2017S005964    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Sunday,July,Morning,1
2017S000836    ,Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU / Diputació                                ,Tuesday,January,Afternoon,1
2017S009593    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Saturday,November,Morning,1
2017S003288    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diagonal                                 ,Monday,April,Afternoon,1
2017S008688    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Friday,October,Afternoon,1
2017S000055    ,Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU                                            ,Tuesday,January,Morning,1
2017S007193    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Sunday,August,Night,1
2017S002144    ,Eixample,l'Antiga Esquerra de l'Eixample,PARÍS                                             ,Friday,March,Morning,1
2017S000533    ,Eixample,l'Antiga Esquerra de l'Eixample,PARÍS                                             ,Friday,January,Morning,1
2017S001329    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Pl Dr Letamendi                           ,Friday,February,Morning,1
2017S001235    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Aribau                                    ,Tuesday,February,Afternoon,1
2017S010107    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Monday,December,Morning,2
2017S004991    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Wednesday,June,Night,1
2017S010756    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Consell de Cent                        ,Friday,December,Afternoon,1
2017S004573    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Doctor Letamendi                          ,Tuesday,May,Afternoon,2
2017S001002    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ                                             ,Monday,February,Afternoon,1
2017S009704    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Aribau                                ,Wednesday,November,Morning,1
2017S004906    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Balmes                          ,Sunday,June,Morning,0
2017S007550    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Tuesday,September,Morning,1
2017S000781    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Muntaner                                  ,Sunday,January,Afternoon,1
2017S005260    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Provença                                 ,Friday,June,Night,3
2017S007476    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Friday,September,Morning,2
2017S002070    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / València                               ,Tuesday,March,Night,1
2017S009969    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Casanova                               ,Wednesday,November,Afternoon,1
2017S008135    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Rosselló                                 ,Monday,October,Afternoon,2
2017S008861    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Provença                                 ,Thursday,October,Morning,1
2017S010308    ,Eixample,la Nova Esquerra de l'Eixample,Entença / Consell de Cent                         ,Wednesday,December,Afternoon,1
2017S005402    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Muntaner                        ,Tuesday,June,Morning,1
2017S006231    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Muntaner                        ,Monday,July,Afternoon,1
2017S009370    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Saturday,November,Night,1
2017S008328    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Monday,October,Morning,1
2017S005952    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Saturday,July,Afternoon,1
2017S007889    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Saturday,September,Afternoon,2
2017S010100    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona / Espanya                               ,Sunday,December,Afternoon,2
2017S003094    ,Eixample,la Dreta de l'Eixample,Mallorca                                          ,Tuesday,April,Morning,1
2017S000825    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Flor                             ,Tuesday,January,Morning,2
2017S002246    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Flor                             ,Monday,March,Afternoon,1
2017S009170    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Monday,November,Afternoon,1
2017S009436    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Tuesday,November,Afternoon,1
2017S008693    ,Eixample,la Dreta de l'Eixample,Bailèn / Mallorca                                 ,Saturday,October,Night,1
2017S008660    ,Eixample,la Dreta de l'Eixample,Bailèn                                            ,Friday,October,Morning,1
2017S004785    ,Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Wednesday,May,Afternoon,1
2017S008610    ,Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Thursday,October,Morning,1
2017S008153    ,Eixample,la Dreta de l'Eixample,Provença / Nàpols                                 ,Tuesday,October,Afternoon,2
2017S005806    ,Eixample,la Dreta de l'Eixample,Mallorca / Bailèn                                 ,Tuesday,July,Morning,1
2017S005122    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Monday,June,Morning,1
2017S005843    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Wednesday,July,Morning,2
2017S010721    ,Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Thursday,December,Morning,2
2017S006562    ,Eixample,la Dreta de l'Eixample,València / Bailèn                                 ,Friday,July,Night,1
2017S001726    ,Eixample,la Dreta de l'Eixample,BAILÈN / Mallorca                                 ,Thursday,March,Afternoon,1
2017S000751    ,Eixample,la Dreta de l'Eixample,MALLORCA / Bailèn                                 ,Saturday,January,Afternoon,0
2017S000884    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Bailèn                              ,Wednesday,February,Night,2
2017S005663    ,Eixample,la Dreta de l'Eixample,Bruc / Diagonal                                   ,Thursday,June,Afternoon,2
2017S005903    ,Eixample,la Dreta de l'Eixample,Diagonal / Bruc                                   ,Thursday,July,Afternoon,1
2017S002026    ,Eixample,la Dreta de l'Eixample,MALLORCA / Roger de Flor                          ,Monday,March,Morning,1
2017S002042    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Llúria                           ,Monday,March,Afternoon,2
2017S001597    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Còrsega                                ,Sunday,February,Night,1
2017S009247    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Wednesday,November,Afternoon,1
2017S000181    ,Eixample,la Dreta de l'Eixample,PG SANT JOAN / Av Diagonal                        ,Monday,January,Morning,1
2017S009294    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Villarroel                                ,Friday,November,Morning,1
2017S008202    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Villarroel                                ,Wednesday,October,Night,3
2017S006494    ,Eixample,la Dreta de l'Eixample,Aragó / Roger de Llúria                           ,Tuesday,July,Afternoon,1
2017S004514    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Monday,May,Morning,1
2017S008952    ,Eixample,la Dreta de l'Eixample,Aragó / Girona                                    ,Sunday,October,Night,1
2017S000315    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Bruc                                      ,Friday,January,Morning,1
2017S008382    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / Rosselló                         ,Wednesday,October,Morning,1
2017S006702    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / Rosselló                         ,Wednesday,August,Afternoon,0
2017S006247    ,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega                                           ,Monday,July,Afternoon,1
2017S003686    ,Eixample,la Dreta de l'Eixample,Rosselló                                          ,Tuesday,April,Afternoon,1
2017S009276    ,Eixample,la Dreta de l'Eixample,Bailèn / Provença                                 ,Thursday,November,Afternoon,1
2017S003823    ,Eixample,la Dreta de l'Eixample,Aragó / Bailèn                                    ,Saturday,April,Night,1
2017S008641    ,Eixample,l'Antiga Esquerra de l'Eixample,Londres / Comte d'Urgell                          ,Thursday,October,Afternoon,1
2017S004164    ,Eixample,la Dreta de l'Eixample,Diagonal / Bruc                                   ,Wednesday,May,Afternoon,3
2017S009559    ,Eixample,la Dreta de l'Eixample,Provença / Girona                                 ,Friday,November,Afternoon,1
2017S006482    ,Eixample,la Dreta de l'Eixample,Mallorca / Bruc                                   ,Tuesday,July,Morning,1
2017S006319    ,Eixample,la Dreta de l'Eixample,Girona / Mallorca                                 ,Wednesday,July,Afternoon,2
2017S008858    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Thursday,October,Morning,1
2017S005862    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Casanova                                  ,Wednesday,July,Afternoon,2
2017S000377    ,Eixample,l'Antiga Esquerra de l'Eixample,PARÍS / Villarroel                                ,Saturday,January,Afternoon,1
2017S007382    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Aragó                           ,Monday,September,Afternoon,2
2017S006244    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Monday,July,Afternoon,1
2017S004979    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova                                          ,Wednesday,June,Morning,2
2017S005021    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Londres                                ,Thursday,June,Morning,1
2017S006047    ,Eixample,la Dreta de l'Eixample,València / Diagonal                               ,Tuesday,July,Afternoon,1
2017S005718    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Villarroel                             ,Friday,June,Afternoon,2
2017S003767    ,Eixample,la Dreta de l'Eixample,Sant Joan                                         ,Thursday,April,Afternoon,1
2017S006790    ,Eixample,la Dreta de l'Eixample,Sant Joan                                         ,Sunday,August,Night,0
2017S009485    ,Eixample,la Dreta de l'Eixample,València                                          ,Wednesday,November,Afternoon,1
2017S007063    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Friday,August,Afternoon,1
2017S007074    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Saturday,August,Night,1
2017S004147    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Villarroel                             ,Wednesday,May,Afternoon,2
2017S004985    ,Eixample,la Dreta de l'Eixample,Aragó / Nàpols                                    ,Wednesday,June,Afternoon,1
2017S007293    ,Eixample,la Dreta de l'Eixample,Consell de Cent                                   ,Thursday,August,Afternoon,1
2017S007024    ,Eixample,la Dreta de l'Eixample,Aragó / Pau Claris                                ,Wednesday,August,Afternoon,1
2017S005854    ,Eixample,la Dreta de l'Eixample,Pau Claris / Consell de Cent                      ,Wednesday,July,Afternoon,1
2017S007653    ,Eixample,la Dreta de l'Eixample,Sant Joan                                         ,Friday,September,Afternoon,1
2017S005044    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Friday,June,Morning,1
2017S006314    ,Eixample,la Dreta de l'Eixample,Casp                                              ,Wednesday,July,Afternoon,1
2017S001078    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Roger de Llúria              ,Thursday,February,Night,3
2017S009147    ,Eixample,la Dreta de l'Eixample,Casp / Bruc                                       ,Sunday,November,Morning,1
2017S004569    ,Eixample,la Dreta de l'Eixample,Diputació                                         ,Tuesday,May,Afternoon,2
2017S004725    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia                          ,Monday,May,Morning,1
2017S010118    ,Eixample,la Dreta de l'Eixample,Casp / Girona                                     ,Monday,December,Morning,1
2017S006648    ,Eixample,la Dreta de l'Eixample,Gràcia / Aragó                                    ,Monday,July,Afternoon,1
2017S007726    ,Eixample,la Dreta de l'Eixample,Pau Claris / Corts Catalanes                      ,Monday,September,Afternoon,1
2017S009834    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Saturday,November,Afternoon,1
2017S005051    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Llúria                 ,Friday,June,Morning,1
2017S009618    ,Eixample,la Dreta de l'Eixample,Tetuan                                            ,Sunday,November,Afternoon,0
2017S009272    ,Eixample,la Dreta de l'Eixample,Sant Joan / Tetuan                                ,Thursday,November,Morning,1
2017S006005    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Diputació                       ,Monday,July,Afternoon,1
2017S000261    ,Eixample,la Dreta de l'Eixample,DIPUTACIÓ / Pg Gràcia                             ,Wednesday,January,Afternoon,1
2017S000873    ,Eixample,la Dreta de l'Eixample,ROGER DE FLOR / GV Corts Catalanes                ,Wednesday,February,Afternoon,2
2017S000642    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES                                ,Tuesday,January,Afternoon,1
2017S005807    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Sant Joan                       ,Tuesday,July,Afternoon,1
2017S004408    ,Eixample,la Dreta de l'Eixample,Tetuan                                            ,Thursday,May,Afternoon,0
2017S006022    ,Eixample,la Dreta de l'Eixample,Pau Claris / Casp                                 ,Tuesday,July,Morning,1
2017S000564    ,Eixample,la Dreta de l'Eixample,ARAGÓ                                             ,Friday,January,Afternoon,1
2017S001553    ,Eixample,la Dreta de l'Eixample,ARAGÓ                                             ,Friday,February,Afternoon,1
2017S006930    ,Eixample,la Dreta de l'Eixample,Aragó / Bruc                                      ,Saturday,August,Night,1
2017S003322    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Tuesday,April,Afternoon,2
2017S003625    ,Eixample,la Dreta de l'Eixample,Gràcia / Corts Catalanes                          ,Sunday,April,Morning,0
2017S009750    ,Eixample,la Dreta de l'Eixample,Gràcia / Diputació                                ,Thursday,November,Afternoon,6
2017S008248    ,Eixample,la Dreta de l'Eixample,Diputació / Gràcia                                ,Friday,October,Morning,1
2017S007143    ,Eixample,la Dreta de l'Eixample,Diputació / Gràcia                                ,Wednesday,August,Afternoon,1
2017S008553    ,Eixample,la Dreta de l'Eixample,Consell de Cent                                   ,Tuesday,October,Afternoon,1
2017S005973    ,Eixample,la Dreta de l'Eixample,Consell de Cent                                   ,Sunday,July,Afternoon,1
2017S006065    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Wednesday,July,Morning,1
2017S005248    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,June,Afternoon,1
2017S006390    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Friday,July,Afternoon,3
2017S010023    ,Eixample,la Dreta de l'Eixample,Balmes / Corts Catalanes                          ,Friday,December,Morning,1
2017S003214    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Friday,April,Night,0
2017S003755    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Thursday,April,Afternoon,1
2017S004040    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Sunday,May,Morning,1
2017S010010    ,Eixample,la Dreta de l'Eixample,Catalunya / Aragó                                 ,Friday,December,Night,1
2017S009912    ,Eixample,la Dreta de l'Eixample,Balmes / Consell de Cent                          ,Tuesday,November,Afternoon,1
2017S003899    ,Eixample,la Dreta de l'Eixample,Balmes / Consell de Cent                          ,Tuesday,May,Night,1
2017S007755    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Catalunya                       ,Tuesday,September,Afternoon,1
2017S003028    ,Eixample,la Dreta de l'Eixample,Pau Claris / Diputació                            ,Sunday,April,Morning,1
2017S009270    ,Eixample,la Dreta de l'Eixample,Pau Claris / Diputació                            ,Thursday,November,Afternoon,1
2017S006389    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Bailèn                          ,Friday,July,Afternoon,1
2017S001362    ,Eixample,la Dreta de l'Eixample,FONTANELLA                                        ,Saturday,February,Morning,2
2017S003346    ,Eixample,la Dreta de l'Eixample,Pau Claris / Urquinaona                           ,Wednesday,April,Afternoon,1
2017S002440    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,Monday,March,Morning,0
2017S000875    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,Wednesday,February,Afternoon,1
2017S010709    ,Eixample,la Dreta de l'Eixample,Pau Claris                                        ,Wednesday,December,Afternoon,3
2017S007615    ,Eixample,la Dreta de l'Eixample,Pau Claris / Casp                                 ,Thursday,September,Afternoon,1
2017S000209    ,Eixample,la Dreta de l'Eixample,PAU CLARIS                                        ,Tuesday,January,Morning,1
2017S001811    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Pg Gràcia                    ,Sunday,March,Night,1
2017S002393    ,Eixample,la Dreta de l'Eixample,BALMES                                            ,Friday,March,Afternoon,1
2017S003209    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia                          ,Thursday,April,Afternoon,1
2017S007000    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Tuesday,August,Afternoon,0
2017S006357    ,Eixample,la Dreta de l'Eixample,Universitat                                       ,Thursday,July,Night,2
2017S003758    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Thursday,April,Afternoon,0
2017S010471    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Monday,December,Afternoon,1
2017S009740    ,Eixample,la Dreta de l'Eixample,Sant Joan / Aragó                                 ,Thursday,November,Afternoon,1
2017S007035    ,Eixample,la Dreta de l'Eixample,Sant Joan                                         ,Thursday,August,Morning,1
2017S006788    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Saturday,August,Afternoon,1
2017S003163    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Wednesday,April,Afternoon,1
2017S005956    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Llúria                 ,Saturday,July,Afternoon,1
2017S006299    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Llúria                 ,Wednesday,July,Morning,1
2017S002497    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Sicília                      ,Tuesday,March,Night,1
2017S001138    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Sicília                      ,Friday,February,Afternoon,1
2017S000634    ,Eixample,el Fort Pienc,ARAGÓ / Nàpols                                    ,Tuesday,January,Morning,1
2017S002069    ,Eixample,el Fort Pienc,ARAGÓ / Nàpols                                    ,Tuesday,March,Afternoon,1
2017S003451    ,Sants-Montjuïc,el Poble-sec,Lleida                                            ,Tuesday,April,Morning,1
2017S002084    ,Eixample,el Fort Pienc,ROGER DE FLOR                                     ,Wednesday,March,Morning,1
2017S006543    ,Eixample,el Fort Pienc,Meridiana / Alí Bei                               ,Thursday,July,Morning,1
2017S010076    ,Eixample,el Fort Pienc,Castillejos / Corts Catalanes                     ,Saturday,December,Morning,1
2017S010627    ,Eixample,el Fort Pienc,Sardenya / Consell de Cent                        ,Saturday,December,Night,1
2017S003528    ,Eixample,el Fort Pienc,Sicília / Casp                                    ,Thursday,April,Afternoon,0
2017S001006    ,Eixample,el Fort Pienc,PADILLA / GV Corts Catalanes                      ,Monday,February,Afternoon,1
2017S008443    ,Sants-Montjuïc,el Poble-sec,Sancho Marraco                                    ,Friday,October,Afternoon,2
2017S005327    ,Eixample,el Fort Pienc,Consell de Cent / Diagonal                        ,Sunday,June,Night,4
